Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,source,Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-2536028C,2025-09-07,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7.0,10.0,12.0,2.0,Late,Severe Weather (Typhoon/Storm),0.73,4.6,3.91,8539.62,8227.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-770ACE9C,2024-04-10,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2.0,3.0,2.0,0.0,On Time,,0.56,4.3,4.54,84624.54,9863.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-76C3F6C4,2025-10-30,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7.0,10.0,8.0,0.0,On Time,,0.16,0.4,2.97,3461.44,5968.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-457BD9EB,2024-07-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18.0,20.0,19.0,0.0,On Time,,0.6,2.4,6.97,2407.2,3009.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-DC78F8E0,2025-06-24,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12.0,15.0,12.0,0.0,On Time,,0.19,9.2,3.07,1605.9,2699.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A1C4D01A,2025-01-11,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7.0,10.0,8.0,0.0,On Time,,0.77,8.5,3.53,488.52,552.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A4E028CC,2024-08-08,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28.0,30.0,28.0,0.0,On Time,,0.84,4.2,4.2,2609.12,2836.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-49BC22A9,2024-01-27,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12.0,13.0,20.0,7.0,Late,Port Congestion,0.87,3.9,5.44,3242.87,3153.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-FF82BBA6,2025-01-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35.0,37.0,35.0,0.0,On Time,,0.58,8.8,5.36,7881.04,9976.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-BDB9D3A3,2024-03-28,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,30.0,27.0,0.0,On Time,,0.23,6.7,2.98,5444.6,8853.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-81B39B4C,2025-02-01,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3.0,4.0,3.0,0.0,On Time,,0.67,2.3,2.95,63872.49,6954.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-234368FA,2024-02-05,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28.0,30.0,28.0,0.0,On Time,,0.79,4.7,2.01,466.3,521.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-CADFB2ED,2025-11-29,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28.0,29.0,27.0,0.0,On Time,,0.61,0.4,4.46,7172.55,8910.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A1615913,2024-03-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18.0,19.0,18.0,0.0,On Time,,0.66,9.6,3.48,2389.57,2879.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-083E35A9,2024-04-01,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3.0,5.0,3.0,0.0,On Time,,0.34,5.4,3.15,24291.52,3296.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-1D313A9F,2024-05-28,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,29.0,29.0,0.0,On Time,,0.44,3.0,5.38,2356.56,3273.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-2EA93929,2024-02-17,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28.0,31.0,29.0,0.0,On Time,,0.23,1.1,3.76,4287.78,6972.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-15EB9837,2025-03-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24.0,26.0,44.0,18.0,Late,Geopolitical Conflict (Route Diversion),0.74,5.8,4.8,1251.41,899.0,Re-routing
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-293A10A0,2025-09-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24.0,25.0,24.0,0.0,On Time,,0.51,3.8,4.51,5567.37,7374.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D3A0F200,2025-08-19,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28.0,30.0,28.0,0.0,On Time,,0.49,3.8,4.17,4006.61,5378.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-52FD23E3,2024-07-05,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3.0,6.0,3.0,0.0,On Time,,0.66,0.8,0.94,83868.18,9186.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6065D5C2,2025-09-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,30.0,28.0,0.0,On Time,,0.65,6.1,2.59,2662.27,3227.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A094B6E7,2024-04-08,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12.0,14.0,12.0,0.0,On Time,,0.86,2.0,1.59,3607.47,3879.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6A123435,2024-03-29,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7.0,9.0,7.0,0.0,On Time,,0.48,2.5,3.74,705.22,953.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-059EC1CE,2024-08-11,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2.0,5.0,1.0,0.0,On Time,,0.65,0.7,3.2,68135.1,7508.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-2C77E130,2025-06-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18.0,21.0,18.0,0.0,On Time,,0.27,0.1,3.81,5667.38,8925.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C3562313,2025-05-23,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24.0,26.0,24.0,0.0,On Time,,0.33,5.9,4.44,4342.45,6530.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-23746F55,2024-02-01,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28.0,29.0,27.0,0.0,On Time,,0.2,3.9,5.55,420.6,701.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-8BB6F0E6,2024-08-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7.0,8.0,7.0,0.0,On Time,,0.25,8.2,4.49,4366.25,6986.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-013F5851,2025-06-06,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28.0,30.0,28.0,0.0,On Time,,0.36,8.8,5.61,1436.16,2112.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-4D40CE9C,2025-09-22,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28.0,31.0,27.0,0.0,On Time,,0.29,0.1,4.04,4387.29,6802.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-FC8B388B,2024-04-17,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35.0,38.0,35.0,0.0,On Time,,0.83,3.8,3.01,5497.32,6008.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3A73CD3C,2024-07-12,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3.0,5.0,3.0,0.0,On Time,,0.72,4.4,3.85,78669.36,8316.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A49CF274,2025-06-14,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3.0,4.0,3.0,0.0,On Time,,0.54,2.0,3.91,25613.28,3024.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-2784D14C,2025-07-01,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12.0,13.0,13.0,0.0,On Time,,0.57,8.7,4.22,769.3,980.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-57B6C82A,2025-05-03,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28.0,30.0,27.0,0.0,On Time,,0.65,6.3,4.67,2655.67,3219.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-4EFAB4D9,2024-11-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24.0,25.0,35.0,10.0,Late,Geopolitical Conflict (Route Diversion),0.74,3.1,3.11,13029.12,9360.0,Re-routing
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-50FE44B4,2024-04-10,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2.0,4.0,2.0,0.0,On Time,,0.69,7.3,6.39,72435.93,7793.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6872443E,2025-05-21,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4.0,5.0,7.0,2.0,Late,Port Congestion,0.57,9.1,4.45,71110.51,4991.0,Expedited Air Freight
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3BE830DE,2025-12-13,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35.0,38.0,35.0,0.0,On Time,,0.74,3.6,3.71,6551.97,7531.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-AE2DC05E,2025-12-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18.0,19.0,19.0,0.0,On Time,,0.48,5.2,4.45,859.14,1161.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3CB217F1,2024-11-03,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24.0,27.0,26.0,0.0,On Time,,0.29,0.4,3.26,5907.56,9159.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-FE3F3D1E,2025-06-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18.0,21.0,23.0,2.0,Late,Port Congestion,0.2,3.9,4.74,4941.42,7487.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-9B796FE7,2024-08-28,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12.0,13.0,13.0,0.0,On Time,,0.23,5.0,-0.03,4447.06,7231.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-BD5A5067,2024-08-26,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,29.0,28.0,0.0,On Time,,0.88,6.0,3.48,3679.16,3914.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-4BBF9FFE,2025-09-10,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35.0,36.0,35.0,0.0,On Time,,0.63,2.1,3.01,3928.3,4820.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3935A7B1,2025-09-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7.0,10.0,12.0,2.0,Late,Severe Weather (Typhoon/Storm),0.89,7.7,5.57,8009.45,7063.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-BB8C5154,2025-12-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7.0,10.0,8.0,0.0,On Time,,0.62,4.5,5.34,3386.61,4181.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-65C8A44A,2025-10-28,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4.0,5.0,3.0,0.0,On Time,,0.26,9.3,4.43,29916.81,4317.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-E76F0618,2024-12-22,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24.0,25.0,23.0,0.0,On Time,,0.31,7.3,3.07,93.67,143.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-E082B345,2025-06-18,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35.0,38.0,35.0,0.0,On Time,,0.14,0.0,4.16,3681.63,6459.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-7F857A7E,2025-07-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18.0,20.0,18.0,0.0,On Time,,0.41,9.3,4.27,5845.86,8292.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C17A1AC1,2024-03-07,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12.0,15.0,12.0,0.0,On Time,,0.26,6.9,3.95,3899.7,6190.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-ACB234A6,2024-09-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28.0,31.0,29.0,0.0,On Time,,0.38,1.6,4.98,445.74,646.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-F5B56892,2024-06-12,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3.0,5.0,3.0,0.0,On Time,,0.76,2.8,3.37,71912.72,7429.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-EAF149B7,2024-05-28,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35.0,37.0,36.0,0.0,On Time,,0.6,8.9,3.41,2419.2,3024.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-19342D56,2024-07-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24.0,27.0,23.0,0.0,On Time,,0.19,3.8,3.78,2782.22,4676.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C67BCA6E,2025-05-18,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2.0,5.0,1.0,0.0,On Time,,0.47,7.4,2.67,16404.47,2029.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A8726221,2024-05-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18.0,19.0,22.0,3.0,Late,Port Congestion,0.61,1.1,3.5,5439.62,6143.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-5AAC28FE,2024-12-31,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,31.0,28.0,0.0,On Time,,0.41,1.6,1.55,112.09,159.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-497DDC91,2025-03-25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7.0,9.0,7.0,0.0,On Time,,0.41,9.3,3.35,5826.82,8265.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-9592EBF3,2024-08-10,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7.0,10.0,8.0,0.0,On Time,,0.26,8.9,3.63,2608.83,4141.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-AFCA33DD,2025-01-08,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12.0,13.0,12.0,0.0,On Time,,0.36,7.9,1.99,5908.52,8689.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6D73D309,2024-07-29,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35.0,37.0,35.0,0.0,On Time,,0.45,2.2,3.87,364.68,503.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-BA2F92E1,2024-08-26,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2.0,4.0,2.0,0.0,On Time,,0.85,6.0,3.32,18365.88,1805.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-2522691D,2024-09-08,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35.0,38.0,35.0,0.0,On Time,,0.82,2.5,3.79,1727.18,1898.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-AB345D6E,2025-01-17,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12.0,14.0,12.0,0.0,On Time,,0.75,1.5,4.19,1834.0,2096.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-89E29E1D,2025-01-28,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3.0,6.0,2.0,0.0,On Time,,0.16,3.4,2.38,3528.14,553.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D9521EA8,2025-11-26,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7.0,9.0,7.0,0.0,On Time,,0.66,7.1,5.69,5311.17,6399.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-286C8B01,2024-12-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18.0,19.0,22.0,3.0,Late,Port Congestion,0.76,1.9,5.33,1887.6,1950.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-E5F84007,2025-06-24,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12.0,14.0,13.0,0.0,On Time,,0.44,1.8,4.08,4204.8,5840.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-554D33B4,2024-02-20,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7.0,9.0,9.0,0.0,On Time,Port Congestion,0.52,5.2,3.8,8140.97,9738.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-EC76E52A,2025-05-18,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24.0,26.0,24.0,0.0,On Time,,0.61,2.3,0.86,404.91,503.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-FC2BCCCD,2025-04-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18.0,20.0,18.0,0.0,On Time,,0.86,6.9,3.39,1080.66,1162.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-4344BE66,2024-07-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24.0,27.0,24.0,0.0,On Time,,0.39,8.7,6.96,2169.1,3121.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-DA6AB421,2024-11-10,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24.0,25.0,23.0,0.0,On Time,,0.65,9.3,2.8,6355.8,7704.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-D7722A41,2025-11-20,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12.0,13.0,12.0,0.0,On Time,,0.14,8.2,6.76,2707.5,4750.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-28BFE182,2025-08-24,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28.0,30.0,28.0,0.0,On Time,,0.39,0.2,5.75,3135.84,4512.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C06C8A8F,2024-05-09,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2.0,5.0,2.0,0.0,On Time,,0.71,9.2,4.25,62242.29,6618.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6F8ECA97,2025-04-13,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28.0,29.0,29.0,0.0,On Time,,0.14,8.1,4.75,540.36,948.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A0AE6376,2025-07-18,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35.0,38.0,35.0,0.0,On Time,,0.9,2.9,6.76,2822.45,2971.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6D48A366,2024-12-30,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4.0,6.0,3.0,0.0,On Time,,0.49,1.7,4.55,9399.66,1147.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-3DC240F9,2024-05-06,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12.0,15.0,12.0,0.0,On Time,,0.25,3.9,3.82,1779.38,2847.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-BF265B35,2024-03-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18.0,21.0,18.0,0.0,On Time,,0.41,1.2,3.13,6094.72,8645.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-9EEC62BC,2025-02-09,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35.0,36.0,34.0,0.0,On Time,,0.46,7.6,4.29,438.73,601.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A79EFE36,2025-11-16,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3.0,6.0,2.0,0.0,On Time,,0.89,6.0,3.72,81569.57,7847.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-13D06F56,2025-06-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24.0,26.0,25.0,0.0,On Time,,0.37,4.6,4.47,4016.16,5863.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-0DEA9ACD,2024-08-20,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24.0,26.0,25.0,0.0,On Time,,0.46,7.4,4.49,581.08,796.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-19868C08,2024-06-21,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24.0,26.0,21.0,0.0,On Time,,0.66,3.4,3.19,790.99,953.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-9D634E28,2025-05-05,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12.0,13.0,19.0,6.0,Late,Port Congestion,0.72,8.2,3.14,6602.13,6979.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-160B6BB1,2025-11-14,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35.0,38.0,34.0,0.0,On Time,,0.49,2.7,1.41,572.16,768.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-40C9D77B,2025-02-01,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35.0,36.0,36.0,0.0,On Time,,0.54,1.2,3.69,1553.09,2017.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-5AC989AF,2024-11-15,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24.0,27.0,24.0,0.0,On Time,,0.44,7.9,5.33,6289.2,8735.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-62B4D7E3,2024-02-27,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28.0,29.0,28.0,0.0,On Time,,0.59,5.9,5.9,6527.74,8211.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-DC096B86,2024-10-16,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12.0,14.0,12.0,0.0,On Time,,0.72,7.7,2.79,5658.8,6580.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-98F2092A,2024-02-08,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28.0,30.0,28.0,0.0,On Time,,0.58,3.1,3.33,2874.02,3638.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-6498FFE7,2025-08-24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24.0,26.0,24.0,0.0,On Time,,0.15,6.2,3.74,1317.9,2292.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-ADB698FF,2025-01-28,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28.0,31.0,27.0,0.0,On Time,,0.49,1.4,6.23,2500.97,3357.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-C856F796,2024-11-21,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24.0,25.0,25.0,0.0,On Time,,0.5,1.7,3.91,4523.25,6031.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-64ED03E4,2024-03-28,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35.0,38.0,34.0,0.0,On Time,,0.86,9.5,4.97,3295.92,3544.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-CE82D7AA,2024-12-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18.0,21.0,18.0,0.0,On Time,,0.75,8.5,2.22,2059.75,2354.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-E2AD5E4F,2024-04-18,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3.0,6.0,3.0,0.0,On Time,,0.74,2.4,3.48,7340.19,767.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-A06685E7,2024-04-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18.0,21.0,18.0,0.0,On Time,,0.79,3.4,2.28,8399.58,9385.0,Standard Shipping
,,,,,,,,,,,,,,,,supply_chain_disruption,ORD-CB878210,2024-08-11,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2.0,3.0,2.0,0.0,On Time,,0.64,3.6,3.46,67631.96,7498.0,Standard Shipping
